       0.000000       2.229653       0.431458
       0.050000       2.230000       0.431458
       0.100000       2.220000       0.431458
       0.150000       2.210000       0.431458
       0.200000       2.200000       0.431458
       0.250000       2.185000       0.431458
       0.300000       2.165000       0.431458
       0.350000       2.150000       0.431458
       0.400000       2.140000       0.431458
       0.450000       2.130000       0.431458
       0.500000       2.125000       0.431458
       0.550000       2.125000       0.431458
       0.600000       2.140000       0.431458
       0.650000       2.165000       0.431458
       0.700000       2.205000       0.431458
       0.750000       2.260000       0.431458
       0.800000       2.340000       0.431458
       0.850000       2.445000       0.431458
       0.900000       2.615000       0.431458
       0.950000       2.805000       0.431458
       1.000000       3.005000       0.431458
       1.050000       3.205000       0.431458
       1.100000       3.415000       0.431458
       1.150000       2.229653       0.431458
       1.200000       2.229653       0.431458
